0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
81,,,,,,Rajshahi Zila Total,717580,324773,392807,277540,20760,1610,713,6247,318716,39376,52618
81,,,,,1,Rajshahi Zila,548125,249782,298343,216953,10788,1174,496,4910,250619,26745,36440
81,,,,,2,Rajshahi Zila,162887,72057,90830,58085,9734,418,209,1279,65157,12275,15730
81,,,,,3,Rajshahi Zila,6568,2934,3634,2502,238,18,8,58,2940,356,448
81,10,,,,,Bagha Upazila Total,58044,26642,31402,22628,784,47,36,633,26156,3334,4426
81,10,,,,1,Bagha Upazila,45735,21085,24650,17929,564,36,17,579,20815,2541,3254
81,10,,,,2,Bagha Upazila,12309,5557,6752,4699,220,11,19,54,5341,793,1172
81,10,,,,2,Bagha  Paurashava,,,,,,,,,,,
81,10,01,,,,Ward No-01 Total,1237,555,682,477,29,0,5,5,552,73,96
81,10,01,128,,2,*Baliher,409,188,221,159,18,0,1,2,172,27,30
81,10,01,220,,2,*Chak Ahmedpur,293,131,162,122,3,0,1,2,139,7,19
81,10,01,680,,2,*Ahmdedpur Paschim,26,8,18,5,0,0,1,1,13,2,4
81,10,01,695,,2,*Bajubagha Natun Basati Pasch,205,89,116,69,6,0,1,0,86,20,23
81,10,01,800,,2,*Uttar Millik Bagha Paschim,304,139,165,122,2,0,1,0,142,17,20
81,10,02,,,,Ward No-02 Total,880,383,497,344,30,1,0,2,372,36,95
81,10,02,220,,2,*Chak Satari,550,253,297,233,20,1,0,1,220,18,57
81,10,02,240,,2,*Satari,330,130,200,111,10,0,0,1,152,18,38
81,10,03,,,,Ward No-03 Total,601,270,331,233,10,0,0,2,271,35,50
81,10,03,260,,2,*Chak Naraenpur Paschim,329,148,181,127,3,0,0,2,147,19,31
81,10,03,400,,2,*Kaligram,260,118,142,102,7,0,0,0,118,16,17
81,10,03,405,,2,*Gaonpara Paschim,12,4,8,4,0,0,0,0,6,0,2
81,10,04,,,,Ward No-04 Total,806,360,446,307,20,0,5,4,361,49,60
81,10,04,230,,2,*Gaonpara Dakshin,56,25,31,25,2,0,0,0,25,0,4
81,10,04,275,,2,*Chak Naraenpur Dakshin,750,335,415,282,18,0,5,4,336,49,56
81,10,05,,,,Ward No-05 Total,640,286,354,246,6,0,0,0,302,40,46
81,10,05,230,,2,*Ganapara Dakshin,347,155,192,135,3,0,0,0,161,20,28
81,10,05,770,,2,*Gaonpara Uttar,239,110,129,96,0,0,0,0,120,14,9
81,10,05,795,,2,*Chak Naraenpur Uttar,54,21,33,15,3,0,0,0,21,6,9
81,10,06,,,,Ward No-06 Total,536,247,289,205,26,0,2,0,185,42,76
81,10,06,295,,2,*Dakshin Millik Bagha Paschim,253,118,135,91,13,0,0,0,83,27,39
81,10,06,775,,2,*Uttar Millik Bagha Purba,283,129,154,114,13,0,2,0,102,15,37
81,10,07,,,,Ward No-07 Total,779,331,448,261,8,1,1,1,326,68,113
81,10,07,020,,2,*Ahmedpur Purba,90,35,55,31,0,0,0,0,28,4,27
81,10,07,190,,2,*Bajubagha Natun Basati Purba,116,55,61,40,4,0,0,0,35,15,22
81,10,07,300,,2,*Chakipara,160,63,97,50,0,0,0,0,85,13,12
81,10,07,630,,2,*Nichintapur,162,78,84,55,0,0,1,0,56,23,27
81,10,07,700,,2,*Millik Bagha Purba,251,100,151,85,4,1,0,1,122,13,25
81,10,08,,,,Ward No-08 Total,756,359,397,293,14,2,0,4,324,60,59
81,10,08,160,,2,*Baniapara,529,254,275,204,11,2,0,3,215,45,49
81,10,08,225,,2,*Chandipur Uttar,77,34,43,28,2,0,0,1,36,5,5
81,10,08,260,,2,*Jijal Palli Dakshin,150,71,79,61,1,0,0,0,73,10,5
81,10,09,,,,Ward No-09 Total,899,409,490,339,16,2,0,3,386,65,88
81,10,09,295,,2,*Dakshin Milik Bagha(Purba),185,81,104,64,3,0,0,0,70,17,31
81,10,09,395,,2,*Jotsaesta,183,84,99,70,6,1,0,1,71,12,22
81,10,09,610,,2,*Murshidpur,531,244,287,205,7,1,0,2,245,36,35
81,10,,,,2,Arani  Paurashava,,,,,,,,,,,
81,10,11,,,,Ward No-01 (Arani) Total,454,202,252,181,13,0,2,1,197,20,40
81,10,11,502,,2,*Jotraghu (Part) Uttar,154,61,93,55,12,0,2,0,59,6,20
81,10,11,691,,2,*Kusabari,300,141,159,126,1,0,0,1,138,14,20
81,10,12,,,,Ward No-02 Total,447,209,238,180,1,0,1,0,216,29,20
81,10,12,424,,2,*Gochar,447,209,238,180,1,0,1,0,216,29,20
81,10,13,,,,Ward No-03 Total,345,155,190,140,4,0,1,2,169,13,16
81,10,13,476,,2,*Hamidkura (Part),345,155,190,140,4,0,1,2,169,13,16
81,10,14,,,,Ward No-04 Total,511,225,286,181,3,0,0,1,236,43,47
81,10,14,288,,2,*Chakor Para,289,129,160,111,3,0,0,0,129,18,28
81,10,14,476,,2,*Hamidkura (Part),25,9,16,8,0,0,0,0,13,1,3
81,10,14,502,,2,*Jotraghu (Part) South,15,5,10,3,0,0,0,0,6,2,4
81,10,14,806,,2,*Nurnagar (Part),182,82,100,59,0,0,0,1,88,22,12
81,10,15,,,,Ward No-05 Total,667,330,337,287,4,0,0,3,251,40,82
81,10,15,027,,2,*Arani Dear Para(Part)East35,93,51,42,41,1,0,0,2,36,8,5
81,10,15,908,,2,*Sahapur,574,279,295,246,3,0,0,1,215,32,77
81,10,16,,,,Ward No-06 Total,445,176,269,125,5,1,0,3,167,47,97
81,10,16,026,,2,*Arani Bazar,51,18,33,12,1,0,0,0,12,6,20
81,10,16,297,,2,*Dakshinpara,187,84,103,61,2,1,0,0,57,22,44
81,10,16,502,,2,*Jotraghu (Part) North,90,32,58,24,2,0,0,0,32,8,24
81,10,16,873,,2,*Purba Arani Para,117,42,75,28,0,0,0,3,66,11,9
81,10,17,,,,Ward No-07 Total,1003,476,527,415,21,4,1,18,457,39,48
81,10,17,027,,2,*Arani Dearpara(Part)West,257,131,126,115,1,3,0,10,123,3,2
81,10,17,277,,2,*Chak Singa(Part)East,397,194,203,169,2,0,1,3,179,22,21
81,10,17,859,,2,*Piyada Para,349,151,198,131,18,1,0,5,155,14,25
81,10,18,,,,Ward No-08 Total,550,238,312,211,7,0,0,0,245,27,60
81,10,18,204,,2,*Bharati Para(Part)Mominpur,52,17,35,17,4,0,0,0,23,0,8
81,10,18,277,,2,*Chak Singa(Part)West,209,88,121,72,2,0,0,0,86,16,33
81,10,18,843,,2,*Panch Para (Part)North,258,121,137,111,1,0,0,0,120,10,16
81,10,18,958,,2,*Sonadaha (Part)North,31,12,19,11,0,0,0,0,16,1,3
81,10,19,,,,Ward No-09 Total,753,346,407,274,3,0,1,5,324,67,79
81,10,19,204,,2,*Bharati Para(Part)West,753,346,407,274,3,0,1,5,324,67,79
81,10,21,,,,Arani Union Total,3616,1690,1926,1399,35,4,4,81,1666,206,221
81,10,21,178,,1,*Bererbari,822,389,433,349,22,1,0,3,369,36,42
81,10,21,487,,1,*Haripur,351,150,201,61,0,0,0,68,151,21,50
81,10,21,544,,1,*Jhina,1224,571,653,526,6,0,2,5,609,40,36
81,10,21,649,,1,*Khord Bausa,278,137,141,124,1,0,1,2,128,11,11
81,10,21,806,,1,*Nurnagar (Part),187,83,104,82,5,0,0,0,92,1,7
81,10,21,843,,1,*Panch Para (Part),329,154,175,125,1,1,1,2,139,26,34
81,10,21,958,,1,*Sonadaha (Part),425,206,219,132,0,2,0,1,178,71,41
81,10,22,,,,Bajubagha Union Total,4501,2064,2437,1776,47,6,1,95,2131,187,258
81,10,22,068,,1,*Bagh Sayesta,262,126,136,120,8,0,1,1,114,5,13
81,10,22,073,,1,*Bajubagha,2182,1013,1169,843,22,5,0,80,1043,85,104
81,10,22,073,01,1,Teapukuria,566,276,290,249,7,2,0,3,248,22,35
81,10,22,073,02,1,Ahamadpur,524,236,288,141,6,3,0,69,263,23,19
81,10,22,073,03,1,Nouthika,389,177,212,162,3,0,0,2,200,13,9
81,10,22,073,04,1,Arifpur,429,204,225,194,5,0,0,0,203,10,17
81,10,22,073,05,1,Bara Khadia,77,37,40,27,1,0,0,3,37,7,2
81,10,22,073,06,1,Bajitpur,197,83,114,70,0,0,0,3,92,10,22
81,10,22,130,,1,*Bara Chhaighati,263,109,154,102,9,0,0,1,114,6,31
81,10,22,293,,1,*Chandipur,314,139,175,109,1,0,0,5,142,25,32
81,10,22,345,,1,*Dhaka Chandragati,405,186,219,169,2,1,0,4,209,12,8
81,10,22,497,,1,*Hijal Palli,167,80,87,69,0,0,0,0,72,11,15
81,10,22,555,,1,*Jot Joyram,302,132,170,110,1,0,0,1,144,21,25
81,10,22,576,,1,*Jot Raghab,358,161,197,143,3,0,0,1,173,17,21
81,10,22,659,,1,*Khudi Chhaighati,248,118,130,111,1,0,0,2,120,5,9
81,10,23,,,,Bausa Union Total,9525,4471,5054,3719,81,2,4,288,4284,462,685
81,10,23,015,,1,*Amarpur,446,180,266,165,13,0,0,0,244,15,9
81,10,23,041,,1,*Arpara,887,397,490,361,4,1,0,2,439,33,47
81,10,23,167,,1,*Bausa,3683,1766,1917,1538,30,1,4,62,1663,165,220
81,10,23,350,,1,*Dhandaha,581,272,309,149,6,0,0,94,267,29,36
81,10,23,366,,1,*Digha,1205,574,631,521,13,0,0,1,551,52,67
81,10,23,481,,1,*Harina,524,236,288,201,2,0,0,4,249,31,37
81,10,23,665,,1,*Khagarbaria,611,290,321,254,0,0,0,0,291,36,30
81,10,23,932,,1,*Sarifabad,1588,756,832,530,13,0,0,125,580,101,239
81,10,55,,,,Gargari Union Total,9793,4636,5157,3994,103,9,3,35,4331,598,720
81,10,55,031,,1,*Arazi Chnadpur,214,105,109,90,1,0,0,2,90,13,18
81,10,55,047,,1,*Ashrafpur,708,353,355,308,3,2,0,7,322,36,30
81,10,55,225,,1,*Brahmandanga,311,152,159,134,2,0,0,2,143,16,14
